28 put user2382277743992889674
24 scan user7052145964385571884 60
20 scan user1549871717091430477 8
20 scan user4848666264759265962 17
26 scan user5201996477863581989 82
21 scan user2450787880856927120 31
20 scan user1621852310164064434 11
20 scan user8261775698386681486 72
21 scan user5371133569790502518 28
21 scan user1079235970888886248 18
26 scan user5092147067233668474 92
20 scan user4255646180163648840 55
21 scan user8208998526591443390 37
21 scan user7502380608316006530 6
21 scan user5609707483556036192 3
20 scan user6883494963699029813 50
21 scan user6478052769921944924 46
26 scan user6790609132297950367 93
21 scan user7125498546510654690 59
20 scan user4418856230442323384 28
20 scan user7182016287358614698 16
20 scan user5861450974513636755 85
21 scan user5586372378246088061 37
26 put user7829033232858654561
26 scan user2683111207146044140 63
21 scan user449788963761686932 51
20 scan user6291145532751306962 56
26 scan user6064062886468173034 49
21 scan user8940767407611246367 68
29 scan user5609707483556036192 52
17 scan user853334532611262795 69
29 scan user7957539420776432837 56
21 scan user61626095694592918 50
29 put user2165637976618047760
29 scan user8736793697423034376 50
17 scan user9002720636341648865 10
21 scan user1513926995101555905 69
17 scan user5723349324395962686 80
29 scan user5041911275200691916 62
21 scan user432509638051696057 61
17 scan user7867809118747798169 57
29 scan user5130103070585319370 38
21 scan user8565990040482301851 68
17 scan user2136116578335570768 99
29 scan user6790829838987551524 5
29 scan user6604400839060107709 11
29 scan user165816240698797023 91
21 scan user3313162181945490660 86
17 scan user6130692106399070076 6
17 scan user4596917311276240362 17
17 scan user6178272541817424287 25
29 scan user6620593996556143758 21
21 scan user6103259749448802234 1
21 scan user3270851396399927063 94
17 scan user6883494963699029813 12
29 put user1748110802036096607
17 scan user2341164639442039799 88
29 scan user4302609394918154048 96
21 scan user3196537547964100314 94
17 scan user8834031919546267249 22
28 scan user6604400839060107709 35
29 scan user5145615328964517563 87
28 scan user4322185822828415270 16
20 scan user4453805933311127943 53
28 scan user8869394745509373089 82
26 scan user5020505727983573808 32
26 scan user3642199094482780376 14
20 scan user4102360600438465795 35
26 scan user3303847078058663853 93
29 scan user3990587094241147294 88
24 scan user3732311022136299341 88
20 scan user4585310567714568245 95
24 scan user2337146040017000626 92
24 scan user5487462128583618155 85
20 scan user2136116578335570768 85
20 scan user311576620508259040 42
24 put user6708470045459614406
24 scan user6582969393029847842 64
20 scan user8692697799730720649 47
20 scan user6373644309699898936 63
24 scan user5449393040624454162 70
20 scan user3369600590996263641 75
24 scan user608312832021093795 46
20 scan user2821736673493773313 44
24 scan user7833054223755453008 32
20 scan user4563539867861769087 52
17 scan user1934912808596405783 93
27 scan user5569960905532210129 43
20 scan user8940985722829088250 100
27 scan user82944457117339688 55
17 scan user281664170776959239 17
20 scan user5421708615646018367 21
17 scan user3872364301992281905 88
20 scan user5339430545387027550 77
27 scan user3732311022136299341 80
27 scan user6872247910247613709 31
17 scan user1029528778029483342 39
20 scan user9049748965245046939 52
17 scan user9131995674165470960 7
17 scan user389281593355495273 91
20 scan user7354601093147583878 60
15 scan user4322185822828415270 60
15 scan user1292915836412747855 35
20 scan user2136116578335570768 70
17 scan user1216410116386979545 63
15 scan user1341445848096161310 36
20 scan user3604199912496864898 85
15 put user8220166248245672467
15 scan user6734122752788557155 85
17 scan user6399625345800530902 33
17 scan user6515196744733287419 55
20 scan user172369258133761135 76
15 scan user1792913497658389949 2
15 scan user8067861606124115462 96
27 scan user7589156407488078379 85
17 scan user5160801650043785813 20
20 scan user3381381706146678434 14
17 scan user7708725289976250858 10
20 scan user7533674472923693692 34
17 scan user4756479377290981820 25
17 scan user7489131699326752614 66
27 scan user8862494620254685375 41
20 scan user2136116578335570768 88
27 scan user5114590812206121177 30
20 scan user3887242730587577660 96
17 scan user6707910084947473958 23
27 scan user1989979228594729915 89
17 scan user3959662345567654657 15
17 scan user4322185822828415270 44
20 scan user2538506901523785464 12
17 scan user6833114725719973362 62
20 scan user6457263007672771806 51
27 scan user8709450917738897146 97
20 scan user462405614793792611 41
17 scan user7450697458731907571 44
20 scan user3821741285678145825 34
17 scan user6603031241479418134 21
17 scan user6705287045447273668 53
20 scan user7849943933712525087 66
17 scan user5571864564811898393 9
17 scan user2398179618125006663 17
15 scan user7852709983462901257 95
20 scan user8923009844658061345 74
17 scan user7070707701881880996 55
17 scan user2006724492605722101 56
15 scan user581157006216231652 75
20 scan user4289355023403475095 70
17 scan user4322185822828415270 85
20 scan user2136116578335570768 34
15 scan user930366460338845483 39
20 scan user608312832021093795 70
17 scan user3073850779612479963 85
15 scan user3700248307622568360 29
20 scan user3737279197826397758 67
15 scan user2127600249997450563 51
17 scan user2305327539534253287 26
20 scan user6174926987512038659 97
17 scan user8122008375500043133 34
15 scan user7236386154895902800 23
15 scan user2127258604703151998 96
17 scan user4322185822828415270 66
20 scan user4512299630883784004 32
17 scan user7036351712335542955 65
15 scan user8638751300756677413 81
20 scan user1205917831324163287 57
17 scan user2136116578335570768 75
20 scan user2302422506363222261 40
17 scan user8854355261847944006 19
15 scan user9072266579489261632 72
17 scan user1372809618677096987 75
20 scan user4322185822828415270 82
20 scan user8010928350710094899 67
15 scan user462405614793792611 63
17 scan user1887550688395893455 29
15 scan user8692171592028906271 83
17 scan user3293914753507988043 13
17 scan user2822435617426568617 97
15 scan user8781228848937887394 65
18 scan user8984637136088533900 13
18 scan user5786204158932804197 7
18 put user6327845023129781380
17 scan user7323936266499443505 71
15 scan user2761368286508236510 9
18 put user2414096244475637013
15 scan user5609707483556036192 59
18 scan user7081533778241811508 21
18 scan user7522769064766576153 14
17 scan user789721858632155675 35
18 scan user4061391941833695813 43
15 scan user4992815840479712976 4
15 scan user6604400839060107709 70
17 scan user4322185822828415270 90
18 scan user9029711579912714393 55
17 scan user1309514263005900874 30
15 scan user4267394978199641576 56
17 scan user4866636680404867830 96
18 scan user8880026013992844203 80
15 scan user4322185822828415270 12
15 scan user4271918669456871916 2
15 scan user3563374200611263247 61
18 scan user6178272541817424287 15
17 scan user8001522233861233467 33
18 scan user3925977009669210887 28
15 scan user8874032957070020539 42
17 scan user6125695640424070626 3
18 scan user8901912189924915732 68
17 scan user2186540823474733975 39
15 scan user2546016393445137870 34
17 scan user2431059823704471082 15
27 scan user5497952022174675139 87
17 scan user4359021905155785270 61
23 scan user3642199094482780376 96
17 scan user7022064605590954444 24
27 scan user785374930435427285 78
17 scan user4322185822828415270 85
27 scan user8307633200884362858 54
17 scan user8312350744242197335 64
23 scan user462405614793792611 4
23 scan user835382161781618375 57
27 scan user1189619443217798452 21
27 scan user4289021232106360841 56
17 scan user2072452106730180130 11
23 put user2969938601449585570
17 scan user3931338628279891387 88
23 scan user4412238098858466406 92
27 scan user5785983452243203040 43
27 scan user7194931405050754360 88
17 scan user8446875887895941034 40
23 scan user380492697170482844 22
17 scan user5021594287669287908 34
23 scan user3713532541248902547 88
27 scan user2954029829096139531 89
17 scan user5724689952109844739 82
23 scan user2136116578335570768 61
27 scan user126406525025750977 12
17 scan user8471403211675177850 62
23 scan user8891638220079941357 99
27 scan user2234075816037077417 44
27 scan user6245259060386818068 80
17 scan user1264332197099632321 98
23 scan user1797843893708641272 78
27 scan user1561823177001066922 97
17 scan user834691071846007382 22
17 scan user8541729822024532222 46
19 scan user2474351546853660719 45
27 scan user5502719927462889121 37
17 scan user435275687802072227 34
27 scan user6103259749448802234 22
19 scan user9056083667462169168 19
19 scan user7206795679166019467 63
27 scan user819083773675253540 90
17 scan user8001214341377260972 13
17 scan user3143917467936482071 39
19 scan user43989471346105304 48
17 scan user4322185822828415270 78
27 scan user2128686418211405389 33
17 scan user1147047163820128390 9
27 scan user8638225093054863035 4
19 scan user1821571006243267473 11
27 scan user393224824281860894 68
17 scan user2566448857055814249 100
19 scan user6093432655508455210 66
27 scan user2685865439600722524 35
15 scan user6860496720739861699 57
19 scan user2106720910482146833 29
17 scan user3183700190242393478 84
19 scan user7597968811014473293 73
28 scan user2092537462521132907 98
14 scan user3979673832086845444 90
15 scan user1495136696918461325 44
15 put user1104736378274564793
15 scan user5596417787404276968 40
14 scan user6222229456089083158 80
28 scan user8056814823074583793 18
28 scan user3143504344842180790 14
15 put user2946438613905840824
28 scan user5624636274081711452 19
15 scan user2136116578335570768 19
15 scan user6782791747892625466 8
28 scan user5395583133599306508 7
14 scan user5609707483556036192 51
15 scan user6096998916503441995 57
28 scan user2547362483684444960 79
14 scan user2136116578335570768 31
14 scan user4322185822828415270 97
15 scan user2546016393445137870 39
15 scan user3007644928244827787 79
28 scan user6861916680250930779 53
14 scan user723716277666387934 40
28 scan user5977689956040621780 85
14 scan user8261775698386681486 11
14 scan user4475902570463857044 64
15 scan user3791898741920094539 92
14 put user5207281835730741225
14 scan user1368123436657829306 91
15 scan user2136116578335570768 55
19 scan user2534543170778695572 65
25 scan user7351934046487276832 78
19 scan user1831203292307155099 22
19 scan user7611348084432363129 46
22 scan user6200490117574850796 46
26 scan user3227115188817869349 62
25 scan user3151542435937106848 43
19 scan user7017265338964173666 98
22 scan user6783911668916906362 87
26 scan user2623195158590559725 86
25 scan user1207919686862001099 83
19 scan user8284968749222308998 49
22 scan user9117934736635908643 67
26 scan user490316208987254600 96
25 scan user4568533942365009263 23
19 scan user7339227818189040541 12
25 scan user1826509256290703107 89
19 scan user132065790651460387 69
22 scan user5335635723705255297 31
26 scan user2136116578335570768 61
22 scan user988107780994660972 84
25 scan user7694325098624149250 16
19 scan user4322185822828415270 95
26 put user5959323026420772066
25 scan user5259459831678087766 36
26 scan user144011788035671795 5
26 scan user946885555134811475 6
19 scan user8887065122668186773 100
26 scan user3257900954070707130 61
25 scan user4848666264759265962 63
22 scan user4101133057332096839 4
22 scan user4848666264759265962 23
22 scan user226402942902175709 57
26 scan user1961143521253446428 22
19 scan user5141715276672416524 16
25 scan user8505931937452496817 34
19 scan user4630973262335790219 76
26 scan user4848666264759265962 19
22 scan user1293134151630589738 20
26 scan user3005518170803779092 86
25 scan user5281929475463682228 80
22 scan user4077690329940060648 97
14 scan user7976430986271342728 70
26 scan user6872216548909046913 72
25 scan user3870605088658673534 57
22 scan user4024303791478157860 67
25 scan user18116057327561398 3
19 scan user6638564412201745626 99
22 scan user4792618907157315790 63
21 scan user4255872349378675034 85
28 scan user5609707483556036192 97
22 scan user5486423930828283560 32
28 scan user2167793703925903977 58
21 scan user20092014052257451 57
19 scan user3821936093554605223 58
